X41,X42,X43,Total Y
38.46238168,-2.938457479,62.7540188,104.6302
38.41649603,-2.98594168,62.67673549,104.6085
38.36914829,-3.035239447,62.59530505,104.5852
38.32018417,-3.086081915,62.51053959,104.5402
38.26988232,-3.137894152,62.42419354,104.5155
38.21884411,-3.190705798,62.33447876,104.4837
38.16675882,-3.244926577,62.24202314,104.4587
38.11335011,-3.300006369,62.14771463,104.4096
38.05915636,-3.356027842,62.05095936,104.368
38.00393262,-3.412554753,61.95373175,104.3462
37.94847628,-3.468954355,61.85551777,104.3057
37.89325778,-3.524957218,61.7591304,104.2694
37.83854017,-3.580255879,61.66310801,104.2427
37.78427176,-3.634983607,61.56729837,104.2109
37.73023996,-3.688942478,61.472816,104.2071
37.6771795,-3.742049813,61.37908291,104.1831
37.62497382,-3.793929301,61.28765565,104.1399
37.57382485,-3.844636988,61.19795194,104.1695
37.52388002,-3.89445195,61.10982156,104.2235
37.47478181,-3.942980796,61.02343074,104.2307
37.42655417,-3.990151007,60.93922455,102.0495
37.37967783,-4.035938526,60.85906673,102.045
37.33474429,-4.079960962,60.7819228,102.0946
37.29178646,-4.122663372,60.70723131,102.1122
37.25019297,-4.164343198,60.63457917,102.1197
37.20986325,-4.20427785,60.56559782,102.1357
37.1712358,-4.241740756,60.50101691,102.0834
37.13497546,-4.277533453,60.43931556,102.1214
37.10055488,-4.31261654,60.37928883,102.1522
37.06713505,-4.347046023,60.32144788,102.1639
37.03476948,-4.380889936,60.26597913,102.1484
37.00361897,-4.413569465,60.21261179,102.1299
36.97380675,-4.446267381,60.16026504,102.1314
36.94448532,-4.478961181,60.10938098,102.158
36.91583173,-4.511444953,60.05946284,102.1168
36.88779878,-4.543432718,60.01153514,102.1077
36.86047991,-4.574958892,59.9641083,102.0607
36.83393323,-4.606029708,59.91779065,102.0428
36.80801836,-4.637345241,59.87301724,102.041
36.78232438,-4.66904902,59.8284229,102.0556
36.75661762,-4.700942657,59.78403485,102.1069
36.73110797,-4.732900538,59.74001334,102.0873
36.7058316,-4.764671084,59.69596628,102.0646
36.6806732,-4.795483932,59.65413688,102.0291
36.65643186,-4.826245103,59.61217943,101.9933
36.63235428,-4.85689229,59.570264,101.9737
36.6083566,-4.887480488,59.52832759,101.9382
36.58437328,-4.915208437,59.49075039,101.9023
36.56300212,-4.943085597,59.45340464,101.8478
36.54171621,-4.970638666,59.41624643,101.8427
36.52062206,-4.997012324,59.38105058,101.8311
36.50036363,-5.02299185,59.34427226,101.8024
36.48025996,-5.048734991,59.3084743,101.7784
36.46038199,-5.07374869,59.27367126,101.8028
36.44109874,-5.098492187,59.23851811,101.8461
36.42186391,-5.123066338,59.20313475,101.872
36.40283719,-5.147642212,59.16739717,101.8311
36.38376364,-5.172123667,59.1322413,101.7913
36.36500044,-5.195532806,59.0985063,101.7655
36.34695427,-5.219307381,59.06282658,101.7783
36.32866722,-5.24408862,59.02684102,101.7372
36.30980861,-5.269166259,58.99079156,101.7209
36.29104867,-5.295216222,58.95304377,101.7116
36.27163662,-5.32266241,58.91327676,101.7088
36.25139004,-5.350462966,58.87359878,101.7502
36.23103049,-5.379475158,58.83308891,101.7774
36.20996324,-5.410055019,58.78994459,101.7514
36.18780605,-5.442256219,58.74557922,101.7144
36.1647637,-5.475196582,58.70133352,101.7
36.14148678,-5.508681813,58.65692926,101.6896
36.11793324,-5.542193235,58.61275327,101.6591
36.09458018,-5.575720524,58.56902352,101.6964
36.07128666,-5.60906912,58.52656037,101.7076
36.04825939,-5.641719184,58.48484755,101.7075
36.02575253,-5.681640413,58.4250214,101.602
35.99932828,-5.714087425,58.38154885,101.5383
35.97719125,-5.743980378,58.34036158,101.5066
35.95664485,-5.771570053,58.3021095,101.492
35.9377027,-5.796453216,58.26623115,101.5173
35.92065008,-5.818009997,58.23394867,101.446
35.90584016,-5.837506435,58.20204884,101.419
35.89213175,-5.854538437,58.17269086,101.3967
35.8800445,-5.86823339,58.14584813,101.395
35.87001265,-5.878124977,58.12314905,101.381
35.86256302,-5.884272026,58.1029869,101.3699
35.85735682,-5.886828062,58.08578868,101.3545
35.85437197,-5.886452563,58.07067873,101.4223
35.85321157,-5.881596378,58.05905772,101.4306
35.85492546,-5.873467277,58.04978472,101.3963
35.85840752,-5.862509443,58.04320003,101.4005
35.86359696,-5.849184152,58.03901231,101.3988
35.87047037,-5.834188259,58.03574866,101.3722
35.87808157,-5.817192819,58.03454734,101.391
35.88681635,-5.798117952,58.03525212,101.4191
35.89672974,-5.777483005,58.03808623,101.4121
35.90748417,-5.756171252,58.0419942,101.4132
35.91844783,-5.734118568,58.04784225,101.3681
35.92968578,-5.712269005,58.05509411,101.3881
35.9408241,-5.691492722,58.0613056,101.4145
35.95090486,-5.67176368,58.06845798,101.3976
35.96021111,-5.653386856,58.07505066,101.3817
35.96846581,-5.635699841,58.08344593,101.3587
35.97630794,-5.619842427,58.09104219,99.9023
35.98276616,-5.607351966,58.09673338,100.2277
35.98689323,-5.598104112,58.10106178,100.4042
35.98896601,-5.593008261,58.10287724,100.551
35.98833212,-5.591184794,58.10331077,100.6612
35.98555847,-5.594277827,58.09935908,100.7442
35.97952469,-5.601985063,58.09232453,100.7462
35.97061353,-5.615311196,58.08062334,100.763
35.95824507,-5.635507384,58.06255053,100.7964
35.9415849,-5.662065706,58.03861647,100.8039
35.92104064,-5.694133704,58.00971385,100.8031
35.89702476,-5.733204237,57.97352219,100.8028
35.8688083,-5.778618143,57.93119391,100.827
35.83671988,-5.830062945,57.8826105,100.8633
35.80115751,-5.886482173,57.82877391,100.8573
35.76253276,-5.948747908,57.76821417,100.8774
35.72045288,-6.01531618,57.70315782,100.8908
35.67606422,-6.087283475,57.63165855,101.1287
35.62841717,-6.162907963,57.55639763,101.0995
35.57877343,-6.241574543,57.47695271,101.0503
35.52736124,-6.322678075,57.3939816,101.0046
35.47467993,-6.404906553,57.31031765,100.9586
35.42160073,-6.487420873,57.2261742,100.9336
35.36860103,-6.570070471,57.14154907,100.8851
35.31569455,-6.651846121,57.05733181,100.8485
35.26354389,-6.731324964,56.97467939,100.8141
35.21304301,-6.808000293,56.89491405,100.7875
35.16440831,-6.874796375,56.83414932,100.7761
35.12161213,-6.944591965,56.76016575,100.7186
35.07768754,-7.009761382,56.69118261,100.6577
35.03676823,-7.068960734,56.62829427,100.6852
34.99951364,-7.121448704,56.5730287,100.6618
34.96653078,-7.166386676,56.52579097,100.6552
34.93816397,-7.202676129,56.48795078,100.6024
34.91524403,-7.230562253,56.45876827,100.6146
34.89749339,-7.249909319,56.43872683,100.5885
34.88500208,-7.260381673,56.4268022,100.5122
34.87781276,-7.262665373,56.42405864,100.4725
34.87569488,-7.256886348,56.42931159,100.4928
34.87839321,-7.243132352,56.44348495,100.4898
34.88596461,-7.222389033,56.46473073,100.4692
34.89769011,-7.194474912,56.49316554,100.4591
34.91379389,-7.160487196,56.52692392,100.5156
34.93344484,-7.121043789,56.56597082,100.4874
34.95626659,-7.076403034,56.61096368,100.5203
34.98232704,-7.027744034,56.65919709,100.5181
35.01069178,-6.975644746,56.71130445,100.56
35.04119712,-6.921033968,56.7657657,100.5719
35.07318241,-6.864613638,56.82147544,100.6113
35.10617239,-6.807850194,56.87695049,100.637
35.13923207,-6.750623777,56.93289096,100.6465
35.17252293,-6.69365786,56.98876767,100.6735
35.20574381,-6.637695519,57.04290348,100.6572
35.2381997,-6.583154075,57.09623956,100.6895
35.26983076,-6.530478209,57.14762759,100.6769
35.30038937,-6.480152057,57.19636246,100.6446
35.32941377,-6.431382929,57.24358725,100.6231
35.35762171,-6.385446284,57.2875831,100.5754
35.38408313,-6.342165878,57.3287188,100.6094
35.40895376,-6.301915573,57.36695014,100.6018
35.43217076,-6.26354936,57.40428852,100.6186
35.45430369,-6.228237492,57.43778133,100.625
35.47457455,-6.195005952,57.46933041,100.602
35.49363285,-6.162881975,57.50087008,100.6164
35.51213183,-6.132462501,57.53010184,100.6009
35.52969417,-6.10437804,57.55706719,100.5999
35.54585598,-6.078356723,57.58213415,100.5719
35.56081299,-6.05349515,57.60706543,100.5696
35.57529431,-6.029648811,57.63032937,100.5259
35.58911863,-6.007930394,57.6520656,100.6021
35.6018023,-5.986981095,57.67279015,100.5809
35.61408763,-5.967068901,57.69284061,100.5613
35.62566403,-5.948283557,57.71182983,100.573
35.63672398,-5.930893881,57.72870561,100.5871
35.64686742,-5.9145717,57.74485851,100.5794
35.65643139,-5.899700319,57.75985539,100.5853
35.66499274,-5.887330631,57.77102725,100.5793
35.67190449,-5.876789048,57.78057528,100.5524
35.67771486,-5.867443798,57.78945125,100.5587
35.68288495,-5.858415817,57.79754449,100.5557
35.68777738,-5.851300942,57.80294634,100.5673
35.69129059,-5.846896588,57.80554899,100.5866
35.69311771,-5.844423054,57.80655008,100.5949
35.6937398,-5.84393063,57.80424557,100.575
35.69298172,-5.845657615,57.7989875,100.6124
35.69062618,-5.849855814,57.79173358,100.6189
35.6867497,-5.856494379,57.78083448,100.6127
35.68109879,-5.865911147,57.76607952,100.6038
35.67364434,-5.875650783,57.75747367,100.5864
35.66647531,-5.887271376,57.74814141,100.5544
35.65810365,-5.900544511,57.73830189,100.5351
35.64870977,-5.915258802,57.7285659,100.5229
35.63847144,-5.93089766,57.71950047,100.5208
35.62769787,-5.947371478,57.71155523,100.5119
35.61642272,-5.964508989,57.70501083,100.4929
35.60480251,-5.981547042,57.70272275,100.4571
35.59349357,-5.997839347,57.7046667,100.4736
35.58296174,-6.012166006,57.71417385,100.4509
35.57412878,-6.024938683,57.72914681,100.4545
35.56648588,-6.036124291,57.7508653,100.4257
35.56007786,-6.045249873,57.78001539,100.4419
35.55532437,-6.051402712,57.81797899,100.4216
35.5527943,-6.054009351,57.86597982,100.4017
35.55307943,-6.053149909,57.9238203,100.3802
35.55601899,-6.048779472,57.99131215,100.3185
35.56154096,-6.041106526,58.06821504,100.284
35.56951907,-6.029879257,58.15474644,100.3172
35.58012115,-6.015399496,58.25018645,100.3875
35.59311832,-5.997610498,58.35377467,100.3867
35.60858718,-5.976672851,58.46568954,100.2989
35.62630687,-5.952490143,58.58557996,100.3006
35.64652046,-5.925865964,58.71133215,100.3222
35.66848826,-5.896222422,58.84412066,100.341
35.69271374,-5.864321535,58.98076252,100.3109
35.71866161,-5.830674512,59.1212322,100.3223
35.74581405,-5.79605536,59.2613241,100.2942
35.77358543,-5.760412857,59.40257598,100.71
35.80202579,-5.724135851,59.5437431,100.68
35.83094831,-5.687793201,59.68185698,100.67
35.85990442,-5.65222834,59.81653148,100.64
35.88820055,-5.617703266,59.9458811,100.59
35.91566988,-5.584400034,60.06942304,100.56
35.94208397,-5.553115339,60.18468904,100.52
35.96678121,-5.524073509,60.29295016,100.47
35.98964661,-5.496934902,60.39374597,100.53
36.01097623,-5.472314298,60.4858451,100.59
36.03028161,-5.450415281,60.56792142,100.58
36.04734567,-5.430900061,60.64171138,100.56
36.06236997,-5.414348596,60.70617044,100.55
36.07495587,-5.400380627,60.76241467,100.55
36.08539745,-5.389041526,60.8097495,100.54
36.09363382,-5.379811663,60.84983896,100.6
36.09994235,-5.37343546,60.88113674,100.56
36.1038748,-5.36934751,60.90525719,100.55
36.10587277,-5.368081996,60.92293688,100.5
36.10581163,-5.368419818,60.93637989,100.48
36.10452919,-5.369548557,60.94479657,100.46
36.10223324,-5.372671233,60.94710904,100.45
36.09817059,-5.377933001,60.9454051,100.42
36.09251675,-5.384308352,60.940591,100.42
36.08598851,-5.392049382,60.93143418,100.45
36.07819298,-5.400978197,60.91935038,100.45
36.06943802,-5.411630568,60.90319629,100.43
36.05938103,-5.425175351,60.87685925,100.4
36.04679294,-5.439530398,60.84941486,100.36
36.03365987,-5.454828139,60.81991971,100.36
36.01979668,-5.470865806,60.78898788,100.41
36.00538532,-5.487890561,60.75584604,100.38
35.9902763,-5.506149803,60.71968307,100.41
35.97424913,-5.526415584,60.68104125,100.31
35.95781744,-5.547034971,60.63962068,100.33
35.9401521,-5.568704052,60.5962423,100.33
35.92171764,-5.592318137,60.5476283,100.29
35.90173552,-5.617223657,60.49637458,100.27
35.88087173,-5.643652338,60.44100594,100.3
35.85904664,-5.671164608,60.38325416,100.31
35.83649369,-5.700191091,60.32211401,100.29
35.81284077,-5.730217995,60.25808983,100.18
35.78847425,-5.761333833,60.19152242,100.2
35.76336012,-5.793039485,60.1234071,100.23
35.73799068,-5.825311912,60.0534926,100.2
35.71229198,-5.858049522,59.98238857,100.21
35.68632922,-5.890547338,59.91189727,100.17
35.66080047,-5.922483289,59.84220173,100.26
35.63574076,-5.953748209,59.77317127,100.23
35.61128578,-5.984047776,59.70665313,100.2
35.5876292,-6.013344716,59.64218086,100.11
35.56474265,-6.041920415,59.57903324,100.18
35.54235648,-6.068235873,59.52106792,100.06
35.52172407,-6.091685701,59.46868332,100.12
35.50327332,-6.111905984,59.42456955,100.04
35.48736412,-6.129408212,59.38586717,100.01
35.4733948,-6.144404311,59.35211935,100
35.46116353,-6.156418827,59.32558334,99.99
35.45108932,-6.164285251,59.3082516,99.97
35.44414903,-6.168318259,59.29960115,99.88
35.44006747,-6.168849121,59.29831555,99.93
35.43848198,-6.166048771,59.30459604,99.96
35.43930998,-6.160101805,59.31669512,99.98
35.44245676,-6.151650483,59.33462982,100.05
35.44734139,-6.140351569,59.3590521,100.04
35.45429631,-6.127339159,59.38776273,99.93
35.46254866,-6.112360145,59.42033293,99.89
35.47212373,-6.095564577,59.45679559,100.01
35.48312417,-6.077726218,59.49507361,100.02
35.4948291,-6.059036781,59.53557158,100.04
35.50717836,-6.039743801,59.57686099,99.94
35.51999287,-6.01979308,59.61953944,100.02
35.53337725,-6.000580473,59.66090641,100.02
35.54621653,-5.982017904,59.70058259,100
35.55855987,-5.964398023,59.73782384,100.01
35.57020613,-5.9477195,59.7728464,100.03
35.58136142,-5.93140269,59.80668862,100.04
35.59239682,-5.916662646,59.83668406,99.93
35.60226938,-5.903947967,59.86234059,99.97
35.61065795,-5.892651153,59.88410717,99.97
35.61811524,-5.882848291,59.90215611,99.97
35.62447889,-5.873391639,59.91431321,99.89
35.63023725,-5.866070297,59.92107492,99.98
35.63446679,-5.86065006,59.92197107,99.96
35.63708284,-5.856986678,59.91831792,99.94
35.63834585,-5.855474614,59.90744972,99.95
35.63779968,-5.85579845,59.89043019,99.97
35.63567044,-5.857778701,59.86789015,100
35.63220258,-5.860778495,59.83862738,99.99
35.62684555,-5.866624283,59.80156224,99.96
35.62022452,-5.874303183,59.75706115,99.97
35.6118955,-5.882537762,59.7082317,99.94
35.60296516,-5.891832922,59.65208783,99.94
35.59277597,-5.901946674,59.59058873,99.9
35.58161809,-5.913121577,59.52260499,99.9
35.5694178,-5.925030395,59.44816385,99.87
35.55624883,-5.937983334,59.36670304,99.87
35.54195144,-5.950958718,59.2801143,99.86
35.52739746,-5.963887181,59.18875553,99.85
35.51256925,-5.977269735,59.09142404,99.97
35.49706519,-5.990661014,58.99037825,99.93
35.48146418,-6.003762254,58.88623094,99.9
35.46582442,-6.017041536,58.77802084,99.87
35.44989149,-6.029779739,58.66765532,99.85
35.43428241,-6.042097495,58.55513209,99.85
35.41897284,-6.053575215,58.44304836,99.81
35.4043946,-6.063886928,58.33183428,99.76
35.39068741,-6.073770173,58.22172356,99.76
35.3775187,-6.083447873,58.11199041,92.57
35.36464365,-6.092779781,58.00311934,99.81741
35.35218256,-6.101914726,57.89779777,99.79161
35.3403958,-6.11021411,57.79760027,99.74757
35.32960598,-6.117582425,57.70253519,99.73046
35.31981861,-6.124712202,57.61090706,99.69528
35.3105841,-6.13129432,57.52380528,99.68957
35.30213575,-6.136583647,57.44446986,99.68192
35.29517851,-6.141205044,57.37103823,99.69119
35.28921372,-6.145391976,57.30426211,99.69284
35.28401413,-6.149322885,57.24338344,99.6718
35.27959661,-6.152681101,57.18862771,99.68661
35.27599921,-6.1548221,57.14146536,99.67722
35.27380515,-6.156880051,57.09961624,99.65722
35.27211437,-6.159066404,57.06229091,99.65995
35.27061589,-6.161665726,57.02942491,99.65042
35.26926863,-6.16435057,57.00130539,99.64758
35.26829159,-6.167232192,56.97643699,99.64465
35.26741256,-6.170836475,56.95489999,99.65394
35.26628488,-6.174727114,56.93680951,99.61758
35.26535123,-6.179138671,56.92053972,99.58752
35.26421517,-6.183566707,56.90812617,99.59556
35.26333629,-6.188670138,56.89791905,99.58965
35.26222087,-6.195314208,56.88739059,99.60135
35.26009655,-6.202929803,56.87851482,99.58885
35.25761709,-6.21049928,56.87239202,99.58363
35.25543523,-6.218684389,56.86606853,99.60048
35.25266859,-6.228325716,56.85923682,99.59754
35.24906975,-6.239878781,56.85547461,99.58331
35.24451246,-6.252897496,56.84873476,99.55673
35.23889929,-6.267537791,56.84067889,99.50404
35.232248,-6.28397499,56.83016146,99.49199
35.22431777,-6.302271349,56.81860721,99.5224
35.21513657,-6.322123004,56.80563289,99.5632
35.20500328,-6.34418689,56.78934876,99.5675
35.19324434,-6.368464686,56.77058982,99.61195
35.18003549,-6.39401196,56.75242485,99.5956
35.16610196,-6.420611678,56.73218971,99.58849
35.15140075,-6.447953162,56.71047837,99.5544
35.13611831,-6.475858832,56.68879532,99.56817
35.1205338,-6.503425713,56.66715883,99.58598
35.10516721,-6.53085436,56.64592996,99.54421
35.08987872,-6.558544196,56.62318264,99.52154
35.0742936,-6.584941326,56.60301895,99.46177
35.05961808,-6.608847703,56.58536975,99.40067
35.04647932,-6.630490365,56.56954353,99.41115
35.03481186,-6.649657815,56.55638336,99.37673
35.02477574,-6.666226884,56.54539684,99.33688
35.01634548,-6.679826625,56.53718001,99.32899
35.00972911,-6.691029293,56.5339216,99.31812
35.00524893,-6.696806705,56.53509424,99.27589
35.00392584,-6.698283105,56.54006135,99.23767
35.00522528,-6.696074861,56.54829635,99.22294
35.00895682,-6.689915475,56.5607484,99.26688
35.01531744,-6.67999824,56.57675919,99.32479
35.02386426,-6.666349395,56.59682875,99.33007
35.03489419,-6.649580698,56.62066133,99.35005
35.04795166,-6.629674149,56.64703423,99.35263
35.06297857,-6.607690356,56.67496708,99.34663
35.07931275,-6.584309991,56.70404231,99.33208
35.0964984,-6.560152305,56.7335851,99.33913
35.11406876,-6.535854758,56.76354835,99.34801
35.1317279,-6.510227271,56.79451284,99.33983
35.15017117,-6.484311279,56.82596523,99.32813
35.16878763,-6.458886647,56.85632947,99.35732
35.18711055,-6.434227968,56.88610601,99.37904
35.2048681,-6.410587899,56.91458685,99.42884
35.221853,-6.388677972,56.9405829,99.40764
35.23751124,-6.368110106,56.96477096,99.33859
35.25229065,-6.349165242,56.98787826,99.38133
35.26598959,-6.332101494,57.00834993,99.28638
35.27831842,-6.317351981,57.02582444,99.37148
35.28896122,-6.305192282,57.04084363,99.36674
35.29783458,-6.295184788,57.05351121,99.36127
35.30521086,-6.287572746,57.06317002,99.31796
35.31080205,-6.281657379,57.07139816,99.22147
35.31516513,-6.277954618,57.07656652,99.25797
35.31799586,-6.275838727,57.08007558,99.13392
35.31958651,-6.274957779,57.08302531,99.30818
35.32043826,-6.275518641,57.08367296,99.32793
35.32013271,-6.278314648,57.08125855,99.28878
35.31821794,-6.283247668,57.07811147,99.28912
35.31501581,-6.289477411,57.07343109,99.30255
35.31088388,-6.296951418,57.06668562,99.28941
35.30591176,-6.305124384,57.06042168,99.26782
35.30059924,-6.314291737,57.05325925,99.24818
35.29460356,-6.32458698,57.04524006,99.24393
35.28795778,-6.335598243,57.03645798,99.23817
35.2809337,-6.348031478,57.02600875,99.21461
35.27295417,-6.361317649,57.01550512,99.16796
35.26459001,-6.375637315,57.00380739,99.36254
35.25563048,-6.391741604,56.98933229,99.34279
35.24548987,-6.40894449,56.97525348,99.31734
35.23486076,-6.427670541,56.95940538,99.24402
35.22325761,-6.44738589,56.94174507,99.2971
35.21105988,-6.469151817,56.92200462,99.29537
35.19756556,-6.49190087,56.90102241,99.29549
35.18352542,-6.514805719,56.88082637,99.27398
35.16963346,-6.538933356,56.85862749,99.2341
35.15491137,-6.564953572,56.83429476,99.21496
35.13908857,-6.591714977,56.80906138,99.18678
35.12275499,-6.61891876,56.78353486,99.1684
35.10624755,-6.646725901,56.75656449,99.14446
35.08931038,-6.674346217,56.73036942,99.16148
35.07268796,-6.700320891,56.70380869,99.15321
35.05657753,-6.727356364,56.67755018,99.13119
35.04020055,-6.753364368,56.65291713,99.14711
35.0246127,-6.778303157,56.62883794,99.12714
35.00954039,-6.802576806,56.60510294,99.11952
34.99486603,-6.825186446,56.58267182,99.08646
34.9813337,-6.845512779,56.56324809,99.07486
34.96927712,-6.863535705,56.54593717,99.05856
34.95860156,-6.879204535,56.5308034,99.05033
34.9492871,-6.89316522,56.51718662,99.01518
34.94098974,-6.90487174,56.50621576,99.00829
34.93424932,-6.913605332,56.49886778,99.00571
34.92940191,-6.919246813,56.49411194,99.00735
34.92632227,-6.923971775,56.48960432,98.98338
34.92375944,-6.926667634,56.4875029,99.00533
34.92239208,-6.92680149,56.48851485,98.97519
34.92272239,-6.923979831,56.49245917,99.00903
34.92493014,-6.919675648,56.4975995,99.01849
34.9280549,-6.912725367,56.50648291,99.01437
34.93299769,-6.904395481,56.51601494,98.97434
34.9386127,-6.895667392,56.52553264,98.98366
34.9445107,-6.885448865,56.53697101,99.00603
34.95137362,-6.873925378,56.55009346,98.99877
34.95913047,-6.861680148,56.56354274,99.00707
34.96727424,-6.849054189,56.57710731,98.98055
34.97567365,-6.836191625,56.59039229,98.97528
34.98411492,-6.824040134,56.6037905,98.92683
34.99230632,-6.811990593,56.61688194,98.94478
35.00040537,-6.800086343,56.62950492,99.00917
35.00831041,-6.7885376,56.64140923,99.04533
35.0159097,-6.7772403,56.65326414,99.05444
35.02333752,-6.766729299,56.66429198,98.99653
35.03024845,-6.756909631,56.67456648,98.98034
35.03674264,-6.747631108,56.68417674,98.95811
35.04282587,-6.739354031,56.6925979,98.99555
35.0482687,-6.7321373,56.69977742,98.97984
35.05294348,-6.726006952,56.7050609,98.96294
35.05691222,-6.720705182,56.70957849,98.93208
35.06038215,-6.716158637,56.71408966,98.92848
35.06339721,-6.712592586,56.71694908,98.93964
35.06570727,-6.709787673,56.71909981,98.95203
35.06755313,-6.707918283,56.7201934,98.92389
35.06872095,-6.707094623,56.7197501,98.91606
35.06929896,-6.707522265,56.71774769,98.91733
35.06901616,-6.708590168,56.71544353,98.95658
35.06837654,-6.710098034,56.71368266,98.94101
35.06760047,-6.711758213,56.71094422,98.98856
35.06664957,-6.714453934,56.7067123,98.96291
35.0650145,-6.718409111,56.70100913,98.87549
35.06251241,-6.722971913,56.69483736,98.84922
35.0597356,-6.728319341,56.6878226,98.89942
35.05641511,-6.734078932,56.68075492,98.89195
35.05289656,-6.740172733,56.67366178,98.89272
35.049237,-6.746559339,56.66626748,98.87019
35.04538452,-6.753638511,56.65770009,98.87025
35.04110688,-6.760929763,56.64938986,98.87127
35.03675373,-6.769156284,56.6403274,98.892
35.03174985,-6.777423031,56.6311511,98.89563
35.02670323,-6.785266026,56.62312083,98.90037
35.02201165,-6.792865996,56.61542847,98.87658
35.01745766,-6.800667803,56.60759089,98.83593
35.01270289,-6.808836115,56.59892264,98.83199
35.00768104,-6.816284182,56.59226585,98.82239
35.00333728,-6.822741959,56.58620555,98.79769
34.99946961,-6.82821241,56.58135893,98.7703
34.99623848,-6.83343298,56.57655138,98.77876
34.99300149,-6.83848071,56.57254406,98.78893
34.98995368,-6.84287799,56.56949545,98.77847
34.98733829,-6.846145681,56.56756934,98.78827
34.98520736,-6.849137489,56.56589086,98.78867
34.98334872,-6.852195995,56.56370535,98.75093
34.98131507,-6.856122588,56.56030513,98.75747
34.97859534,-6.86007665,56.55801573,98.77126
34.97603204,-6.864415782,56.55499585,98.7891
34.9731414,-6.868512813,56.5529821,98.78979
34.97054656,-6.871806891,56.55119036,98.77433
34.96829171,-6.875894888,56.54961533,98.74847
34.96571897,-6.880140338,56.54705712,98.75522
34.96290095,-6.88494799,56.5444369,98.73417
